symbol,mode,fold,split,task,horizon_days,model,n_rows,acc,balacc,f1,auc,posrate,threshold,extra
AAPL,walk,0,val,direction,1,BASELINE_ALL_ZERO,125,0.456,0.5,0.0,0.5,0.544,0.5,
AAPL,walk,0,test,direction,1,BASELINE_ALL_ZERO,125,0.44,0.5,0.0,0.5,0.56,0.5,
AAPL,walk,0,val,direction,1,BASELINE_CONST_FROM_TRAIN,125,0.544,0.5,0.7046632124352331,0.5,0.544,0.5,p_train=0.525
AAPL,walk,0,test,direction,1,BASELINE_CONST_FROM_TRAIN,125,0.56,0.5,0.717948717948718,0.5,0.56,0.5,p_train=0.525
AAPL,walk,0,val,direction,1,LOGREG,125,0.632,0.6078431372549019,0.7228915662650602,0.6148090815273478,0.544,0.25,t_f1=0.7229 C=0.5 balanced
AAPL,walk,0,test,direction,1,LOGREG,125,0.52,0.5402597402597402,0.4642857142857143,0.558961038961039,0.56,0.25,t_f1=0.7229 C=0.5 balanced
AAPL,walk,0,val,direction,1,HGB,125,0.56,0.5175438596491229,0.7120418848167539,0.5753353973168215,0.544,0.05,t_f1=0.7120 lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,0,test,direction,1,HGB,125,0.536,0.4805194805194805,0.6947368421052632,0.47194805194805195,0.56,0.05,t_f1=0.7120 lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,1,val,direction,1,BASELINE_ALL_ZERO,125,0.4,0.5,0.0,0.5,0.6,0.5,
AAPL,walk,1,test,direction,1,BASELINE_ALL_ZERO,125,0.52,0.5,0.0,0.5,0.48,0.5,
AAPL,walk,1,val,direction,1,BASELINE_CONST_FROM_TRAIN,125,0.6,0.5,0.75,0.5,0.6,0.5,p_train=0.523
AAPL,walk,1,test,direction,1,BASELINE_CONST_FROM_TRAIN,125,0.48,0.5,0.6486486486486487,0.5,0.48,0.5,p_train=0.523
AAPL,walk,1,val,direction,1,LOGREG,125,0.624,0.5466666666666666,0.7486631016042781,0.6253333333333333,0.6,0.1,t_f1=0.7487 C=0.5 balanced
AAPL,walk,1,test,direction,1,LOGREG,125,0.496,0.5121794871794871,0.6358381502890174,0.5202564102564102,0.48,0.1,t_f1=0.7487 C=0.5 balanced
AAPL,walk,1,val,direction,1,HGB,125,0.576,0.49666666666666665,0.7165775401069518,0.5125333333333333,0.6,0.05,t_f1=0.7166 lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,1,test,direction,1,HGB,125,0.472,0.49102564102564106,0.6373626373626373,0.4971794871794871,0.48,0.05,t_f1=0.7166 lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,2,val,direction,1,BASELINE_ALL_ZERO,125,0.44,0.5,0.0,0.5,0.56,0.5,
AAPL,walk,2,test,direction,1,BASELINE_ALL_ZERO,125,0.512,0.5,0.0,0.5,0.488,0.5,
AAPL,walk,2,val,direction,1,BASELINE_CONST_FROM_TRAIN,125,0.56,0.5,0.717948717948718,0.5,0.56,0.5,p_train=0.528
AAPL,walk,2,test,direction,1,BASELINE_CONST_FROM_TRAIN,125,0.488,0.5,0.6559139784946236,0.5,0.488,0.5,p_train=0.528
AAPL,walk,2,val,direction,1,LOGREG,125,0.552,0.4928571428571429,0.711340206185567,0.5135064935064935,0.56,0.05,t_f1=0.7113 C=0.5 balanced
AAPL,walk,2,test,direction,1,LOGREG,125,0.488,0.5,0.6559139784946236,0.5302254098360656,0.488,0.05,t_f1=0.7113 C=0.5 balanced
AAPL,walk,2,val,direction,1,HGB,125,0.56,0.5077922077922078,0.7058823529411765,0.5345454545454544,0.56,0.05,t_f1=0.7059 lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,2,test,direction,1,HGB,125,0.488,0.5,0.6559139784946236,0.4943647540983606,0.488,0.05,t_f1=0.7059 lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,3,val,direction,1,BASELINE_ALL_ZERO,125,0.52,0.5,0.0,0.5,0.48,0.5,
AAPL,walk,3,test,direction,1,BASELINE_ALL_ZERO,125,0.448,0.5,0.0,0.5,0.552,0.5,
AAPL,walk,3,val,direction,1,BASELINE_CONST_FROM_TRAIN,125,0.48,0.5,0.6486486486486487,0.5,0.48,0.5,p_train=0.530
AAPL,walk,3,test,direction,1,BASELINE_CONST_FROM_TRAIN,125,0.552,0.5,0.711340206185567,0.5,0.552,0.5,p_train=0.530
AAPL,walk,3,val,direction,1,LOGREG,125,0.48,0.5,0.6486486486486487,0.5076923076923077,0.48,0.05,t_f1=0.6486 C=0.5 balanced
AAPL,walk,3,test,direction,1,LOGREG,125,0.552,0.5,0.711340206185567,0.5090579710144927,0.552,0.05,t_f1=0.6486 C=0.5 balanced
AAPL,walk,3,val,direction,1,HGB,125,0.48,0.5,0.6486486486486487,0.48384615384615376,0.48,0.05,t_f1=0.6486 lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,3,test,direction,1,HGB,125,0.552,0.5,0.711340206185567,0.5372670807453417,0.552,0.05,t_f1=0.6486 lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,4,val,direction,1,BASELINE_ALL_ZERO,125,0.512,0.5,0.0,0.5,0.488,0.5,
AAPL,walk,4,test,direction,1,BASELINE_ALL_ZERO,125,0.424,0.5,0.0,0.5,0.576,0.5,
AAPL,walk,4,val,direction,1,BASELINE_CONST_FROM_TRAIN,125,0.488,0.5,0.6559139784946236,0.5,0.488,0.5,p_train=0.531
AAPL,walk,4,test,direction,1,BASELINE_CONST_FROM_TRAIN,125,0.576,0.5,0.7309644670050761,0.5,0.576,0.5,p_train=0.531
AAPL,walk,4,val,direction,1,LOGREG,125,0.512,0.5230532786885246,0.6629834254143646,0.5025614754098361,0.488,0.39999999999999997,t_f1=0.6630 C=0.5 balanced
AAPL,walk,4,test,direction,1,LOGREG,125,0.576,0.5,0.7309644670050761,0.5117924528301887,0.576,0.39999999999999997,t_f1=0.6630 C=0.5 balanced
AAPL,walk,4,val,direction,1,HGB,125,0.488,0.5,0.6559139784946236,0.5066598360655737,0.488,0.05,t_f1=0.6559 lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,4,test,direction,1,HGB,125,0.568,0.4930555555555556,0.7244897959183674,0.4913522012578616,0.576,0.05,t_f1=0.6559 lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,5,val,direction,1,BASELINE_ALL_ZERO,125,0.448,0.5,0.0,0.5,0.552,0.5,
AAPL,walk,5,test,direction,1,BASELINE_ALL_ZERO,125,0.488,0.5,0.0,0.5,0.512,0.5,
AAPL,walk,5,val,direction,1,BASELINE_CONST_FROM_TRAIN,125,0.552,0.5,0.711340206185567,0.5,0.552,0.5,p_train=0.526
AAPL,walk,5,test,direction,1,BASELINE_CONST_FROM_TRAIN,125,0.512,0.5,0.6772486772486772,0.5,0.512,0.5,p_train=0.526
AAPL,walk,5,val,direction,1,LOGREG,125,0.56,0.5089285714285714,0.7150259067357513,0.5054347826086957,0.552,0.35,t_f1=0.7150 C=0.5 balanced
AAPL,walk,5,test,direction,1,LOGREG,125,0.464,0.45543032786885246,0.6081871345029239,0.4807889344262295,0.512,0.35,t_f1=0.7150 C=0.5 balanced
AAPL,walk,5,val,direction,1,HGB,125,0.552,0.5016821946169773,0.7083333333333334,0.5020703933747412,0.552,0.05,t_f1=0.7083 lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,5,test,direction,1,HGB,125,0.512,0.5003842213114754,0.6737967914438503,0.48796106557377045,0.512,0.05,t_f1=0.7083 lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,6,val,direction,1,BASELINE_ALL_ZERO,125,0.424,0.5,0.0,0.5,0.576,0.5,
AAPL,walk,6,test,direction,1,BASELINE_ALL_ZERO,125,0.528,0.5,0.0,0.5,0.472,0.5,
AAPL,walk,6,val,direction,1,BASELINE_CONST_FROM_TRAIN,125,0.576,0.5,0.7309644670050761,0.5,0.576,0.5,p_train=0.527
AAPL,walk,6,test,direction,1,BASELINE_CONST_FROM_TRAIN,125,0.472,0.5,0.6413043478260869,0.5,0.472,0.5,p_train=0.527
AAPL,walk,6,val,direction,1,LOGREG,125,0.576,0.5,0.7309644670050761,0.5112683438155137,0.576,0.05,t_f1=0.7310 C=0.5 balanced
AAPL,walk,6,test,direction,1,LOGREG,125,0.472,0.5,0.6413043478260869,0.43682588597842836,0.472,0.05,t_f1=0.7310 C=0.5 balanced
AAPL,walk,6,val,direction,1,HGB,125,0.544,0.4722222222222222,0.7046632124352331,0.5028825995807128,0.576,0.05,t_f1=0.7047 lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,6,test,direction,1,HGB,125,0.48,0.5012840267077555,0.6153846153846154,0.5249101181304572,0.472,0.05,t_f1=0.7047 lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,7,val,direction,1,BASELINE_ALL_ZERO,125,0.488,0.5,0.0,0.5,0.512,0.5,
AAPL,walk,7,test,direction,1,BASELINE_ALL_ZERO,125,0.512,0.5,0.0,0.5,0.488,0.5,
AAPL,walk,7,val,direction,1,BASELINE_CONST_FROM_TRAIN,125,0.512,0.5,0.6772486772486772,0.5,0.512,0.5,p_train=0.529
AAPL,walk,7,test,direction,1,BASELINE_CONST_FROM_TRAIN,125,0.488,0.5,0.6559139784946236,0.5,0.488,0.5,p_train=0.529
AAPL,walk,7,val,direction,1,LOGREG,125,0.512,0.5,0.6772486772486772,0.48206967213114754,0.512,0.05,t_f1=0.6772 C=0.5 balanced
AAPL,walk,7,test,direction,1,LOGREG,125,0.488,0.5,0.6559139784946236,0.4692622950819672,0.488,0.05,t_f1=0.6772 C=0.5 balanced
AAPL,walk,7,val,direction,1,HGB,125,0.504,0.4925717213114754,0.6666666666666666,0.5356045081967213,0.512,0.05,t_f1=0.6667 lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,7,test,direction,1,HGB,125,0.472,0.48322233606557374,0.6373626373626373,0.6116803278688525,0.488,0.05,t_f1=0.6667 lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,8,val,direction,1,BASELINE_ALL_ZERO,125,0.528,0.5,0.0,0.5,0.472,0.5,
AAPL,walk,8,test,direction,1,BASELINE_ALL_ZERO,125,0.528,0.5,0.0,0.5,0.472,0.5,
AAPL,walk,8,val,direction,1,BASELINE_CONST_FROM_TRAIN,125,0.472,0.5,0.6413043478260869,0.5,0.472,0.5,p_train=0.530
AAPL,walk,8,test,direction,1,BASELINE_CONST_FROM_TRAIN,125,0.472,0.5,0.6413043478260869,0.5,0.472,0.5,p_train=0.530
AAPL,walk,8,val,direction,1,LOGREG,125,0.496,0.5227272727272727,0.6519337016574586,0.433487416538264,0.472,0.3,t_f1=0.6519 C=0.5 balanced
AAPL,walk,8,test,direction,1,LOGREG,125,0.472,0.5,0.6413043478260869,0.42655367231638425,0.472,0.3,t_f1=0.6519 C=0.5 balanced
AAPL,walk,8,val,direction,1,HGB,125,0.472,0.5,0.6413043478260869,0.5374935798664612,0.472,0.05,t_f1=0.6413 lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,8,test,direction,1,HGB,125,0.472,0.5,0.6413043478260869,0.43297380585516176,0.472,0.05,t_f1=0.6413 lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,9,val,direction,1,BASELINE_ALL_ZERO,125,0.512,0.5,0.0,0.5,0.488,0.5,
AAPL,walk,9,test,direction,1,BASELINE_ALL_ZERO,125,0.472,0.5,0.0,0.5,0.528,0.5,
AAPL,walk,9,val,direction,1,BASELINE_CONST_FROM_TRAIN,125,0.488,0.5,0.6559139784946236,0.5,0.488,0.5,p_train=0.528
AAPL,walk,9,test,direction,1,BASELINE_CONST_FROM_TRAIN,125,0.528,0.5,0.6910994764397905,0.5,0.528,0.5,p_train=0.528
AAPL,walk,9,val,direction,1,LOGREG,125,0.496,0.5078125,0.6594594594594595,0.47822745901639346,0.488,0.35,t_f1=0.6595 C=0.5 balanced
AAPL,walk,9,test,direction,1,LOGREG,125,0.528,0.5,0.6910994764397905,0.4517205957883924,0.528,0.35,t_f1=0.6595 C=0.5 balanced
AAPL,walk,9,val,direction,1,HGB,125,0.488,0.5,0.6559139784946236,0.5594262295081968,0.488,0.05,t_f1=0.6559 lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,9,test,direction,1,HGB,125,0.528,0.5017976373908577,0.6844919786096256,0.39599383667180277,0.528,0.05,t_f1=0.6559 lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,10,val,direction,1,BASELINE_ALL_ZERO,125,0.528,0.5,0.0,0.5,0.472,0.5,
AAPL,walk,10,test,direction,1,BASELINE_ALL_ZERO,125,0.432,0.5,0.0,0.5,0.568,0.5,
AAPL,walk,10,val,direction,1,BASELINE_CONST_FROM_TRAIN,125,0.472,0.5,0.6413043478260869,0.5,0.472,0.5,p_train=0.527
AAPL,walk,10,test,direction,1,BASELINE_CONST_FROM_TRAIN,125,0.568,0.5,0.7244897959183674,0.5,0.568,0.5,p_train=0.527
AAPL,walk,10,val,direction,1,LOGREG,125,0.472,0.5,0.6413043478260869,0.4229583975346687,0.472,0.05,t_f1=0.6413 C=0.5 balanced
AAPL,walk,10,test,direction,1,LOGREG,125,0.568,0.5,0.7244897959183674,0.5161711006781429,0.568,0.05,t_f1=0.6413 C=0.5 balanced
AAPL,walk,10,val,direction,1,HGB,125,0.472,0.5,0.6413043478260869,0.42886492039034413,0.472,0.05,t_f1=0.6413 lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,10,test,direction,1,HGB,125,0.576,0.5092592592592593,0.7282051282051282,0.42801251956181535,0.568,0.05,t_f1=0.6413 lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,11,val,direction,1,BASELINE_ALL_ZERO,125,0.472,0.5,0.0,0.5,0.528,0.5,
AAPL,walk,11,test,direction,1,BASELINE_ALL_ZERO,125,0.464,0.5,0.0,0.5,0.536,0.5,
AAPL,walk,11,val,direction,1,BASELINE_CONST_FROM_TRAIN,125,0.528,0.5,0.6910994764397905,0.5,0.528,0.5,p_train=0.525
AAPL,walk,11,test,direction,1,BASELINE_CONST_FROM_TRAIN,125,0.536,0.5,0.6979166666666666,0.5,0.536,0.5,p_train=0.525
AAPL,walk,11,val,direction,1,LOGREG,125,0.528,0.5,0.6910994764397905,0.46302003081664095,0.528,0.05,t_f1=0.6911 C=0.5 balanced
AAPL,walk,11,test,direction,1,LOGREG,125,0.536,0.5,0.6979166666666666,0.502058672156459,0.536,0.05,t_f1=0.6911 C=0.5 balanced
AAPL,walk,11,val,direction,1,HGB,125,0.536,0.5093733949666153,0.6914893617021277,0.42963533641499746,0.528,0.1,t_f1=0.6915 lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,11,test,direction,1,HGB,125,0.536,0.5011580030880082,0.6947368421052632,0.5437467833247555,0.536,0.1,t_f1=0.6915 lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,12,val,direction,1,BASELINE_ALL_ZERO,125,0.432,0.5,0.0,0.5,0.568,0.5,
AAPL,walk,12,test,direction,1,BASELINE_ALL_ZERO,125,0.456,0.5,0.0,0.5,0.544,0.5,
AAPL,walk,12,val,direction,1,BASELINE_CONST_FROM_TRAIN,125,0.568,0.5,0.7244897959183674,0.5,0.568,0.5,p_train=0.523
AAPL,walk,12,test,direction,1,BASELINE_CONST_FROM_TRAIN,125,0.544,0.5,0.7046632124352331,0.5,0.544,0.5,p_train=0.523
AAPL,walk,12,val,direction,1,LOGREG,125,0.568,0.5,0.7244897959183674,0.5448617631716223,0.568,0.05,t_f1=0.7245 C=0.5 balanced
AAPL,walk,12,test,direction,1,LOGREG,125,0.544,0.5,0.7046632124352331,0.4958720330237358,0.544,0.05,t_f1=0.7245 C=0.5 balanced
AAPL,walk,12,val,direction,1,HGB,125,0.568,0.5,0.7244897959183674,0.5279081898800209,0.568,0.05,t_f1=0.7245 lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,12,test,direction,1,HGB,125,0.544,0.5,0.7046632124352331,0.5072239422084623,0.544,0.05,t_f1=0.7245 lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,13,val,direction,1,BASELINE_ALL_ZERO,125,0.464,0.5,0.0,0.5,0.536,0.5,
AAPL,walk,13,test,direction,1,BASELINE_ALL_ZERO,125,0.512,0.5,0.0,0.5,0.488,0.5,
AAPL,walk,13,val,direction,1,BASELINE_CONST_FROM_TRAIN,125,0.536,0.5,0.6979166666666666,0.5,0.536,0.5,p_train=0.526
AAPL,walk,13,test,direction,1,BASELINE_CONST_FROM_TRAIN,125,0.488,0.5,0.6559139784946236,0.5,0.488,0.5,p_train=0.526
AAPL,walk,13,val,direction,1,LOGREG,125,0.544,0.5086206896551724,0.7015706806282722,0.49433865156973744,0.536,0.44999999999999996,t_f1=0.7016 C=0.5 balanced
AAPL,walk,13,test,direction,1,LOGREG,125,0.496,0.5078125,0.6594594594594595,0.3760245901639344,0.488,0.44999999999999996,t_f1=0.7016 C=0.5 balanced
AAPL,walk,13,val,direction,1,HGB,125,0.616,0.5989449305198147,0.7,0.5367987647967061,0.536,0.25,t_f1=0.7000 lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,13,test,direction,1,HGB,125,0.456,0.46337090163934425,0.5802469135802469,0.46618852459016397,0.488,0.25,t_f1=0.7000 lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,14,val,direction,1,BASELINE_ALL_ZERO,125,0.456,0.5,0.0,0.5,0.544,0.5,
AAPL,walk,14,test,direction,1,BASELINE_ALL_ZERO,125,0.488,0.5,0.0,0.5,0.512,0.5,
AAPL,walk,14,val,direction,1,BASELINE_CONST_FROM_TRAIN,125,0.544,0.5,0.7046632124352331,0.5,0.544,0.5,p_train=0.526
AAPL,walk,14,test,direction,1,BASELINE_CONST_FROM_TRAIN,125,0.512,0.5,0.6772486772486772,0.5,0.512,0.5,p_train=0.526
AAPL,walk,14,val,direction,1,LOGREG,125,0.544,0.5,0.7046632124352331,0.5046439628482973,0.544,0.05,t_f1=0.7047 C=0.5 balanced
AAPL,walk,14,test,direction,1,LOGREG,125,0.512,0.5,0.6772486772486772,0.3529713114754099,0.512,0.05,t_f1=0.7047 C=0.5 balanced
AAPL,walk,14,val,direction,1,HGB,125,0.544,0.5,0.7046632124352331,0.5583075335397317,0.544,0.05,t_f1=0.7047 lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,14,test,direction,1,HGB,125,0.496,0.484375,0.6631016042780749,0.4170081967213115,0.512,0.05,t_f1=0.7047 lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,15,val,direction,1,BASELINE_ALL_ZERO,125,0.512,0.5,0.0,0.5,0.488,0.5,
AAPL,walk,15,test,direction,1,BASELINE_ALL_ZERO,125,0.376,0.5,0.0,0.5,0.624,0.5,
AAPL,walk,15,val,direction,1,BASELINE_CONST_FROM_TRAIN,125,0.488,0.5,0.6559139784946236,0.5,0.488,0.5,p_train=0.526
AAPL,walk,15,test,direction,1,BASELINE_CONST_FROM_TRAIN,125,0.624,0.5,0.7684729064039408,0.5,0.624,0.5,p_train=0.526
AAPL,walk,15,val,direction,1,LOGREG,125,0.496,0.5078125,0.6594594594594595,0.39600409836065575,0.488,0.44999999999999996,t_f1=0.6595 C=0.5 balanced
AAPL,walk,15,test,direction,1,LOGREG,125,0.488,0.4502182214948172,0.5949367088607594,0.43235133660665576,0.624,0.44999999999999996,t_f1=0.6595 C=0.5 balanced
AAPL,walk,15,val,direction,1,HGB,125,0.488,0.5,0.6559139784946236,0.4805327868852459,0.488,0.05,t_f1=0.6559 lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,15,test,direction,1,HGB,125,0.616,0.5062738679759956,0.7551020408163265,0.4296235679214402,0.624,0.05,t_f1=0.6559 lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,16,val,direction,1,BASELINE_ALL_ZERO,125,0.488,0.5,0.0,0.5,0.512,0.5,
AAPL,walk,16,test,direction,1,BASELINE_ALL_ZERO,125,0.36,0.5,0.0,0.5,0.64,0.5,
AAPL,walk,16,val,direction,1,BASELINE_CONST_FROM_TRAIN,125,0.512,0.5,0.6772486772486772,0.5,0.512,0.5,p_train=0.527
AAPL,walk,16,test,direction,1,BASELINE_CONST_FROM_TRAIN,125,0.64,0.5,0.7804878048780488,0.5,0.64,0.5,p_train=0.527
AAPL,walk,16,val,direction,1,LOGREG,125,0.512,0.5,0.6772486772486772,0.3478483606557377,0.512,0.05,t_f1=0.6772 C=0.5 balanced
AAPL,walk,16,test,direction,1,LOGREG,125,0.64,0.5,0.7804878048780488,0.5044444444444445,0.64,0.05,t_f1=0.6772 C=0.5 balanced
AAPL,walk,16,val,direction,1,HGB,125,0.512,0.5003842213114754,0.6737967914438503,0.4487704918032787,0.512,0.05,t_f1=0.6738 lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,16,test,direction,1,HGB,125,0.648,0.5159722222222223,0.7821782178217822,0.5313888888888889,0.64,0.05,t_f1=0.6738 lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,17,val,direction,1,BASELINE_ALL_ZERO,125,0.376,0.5,0.0,0.5,0.624,0.5,
AAPL,walk,17,test,direction,1,BASELINE_ALL_ZERO,125,0.456,0.5,0.0,0.5,0.544,0.5,
AAPL,walk,17,val,direction,1,BASELINE_CONST_FROM_TRAIN,125,0.624,0.5,0.7684729064039408,0.5,0.624,0.5,p_train=0.524
AAPL,walk,17,test,direction,1,BASELINE_CONST_FROM_TRAIN,125,0.544,0.5,0.7046632124352331,0.5,0.544,0.5,p_train=0.524
AAPL,walk,17,val,direction,1,LOGREG,125,0.624,0.5,0.7684729064039408,0.43426077468630664,0.624,0.05,t_f1=0.7685 C=0.5 balanced
AAPL,walk,17,test,direction,1,LOGREG,125,0.544,0.5,0.7046632124352331,0.5954592363261094,0.544,0.05,t_f1=0.7685 C=0.5 balanced
AAPL,walk,17,val,direction,1,HGB,125,0.64,0.5339607201309329,0.7692307692307693,0.4768139661756683,0.624,0.05,t_f1=0.7692 lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,17,test,direction,1,HGB,125,0.536,0.49264705882352944,0.6979166666666666,0.542311661506708,0.544,0.05,t_f1=0.7692 lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,18,val,direction,1,BASELINE_ALL_ZERO,125,0.36,0.5,0.0,0.5,0.64,0.5,
AAPL,walk,18,test,direction,1,BASELINE_ALL_ZERO,125,0.504,0.5,0.0,0.5,0.496,0.5,
AAPL,walk,18,val,direction,1,BASELINE_CONST_FROM_TRAIN,125,0.64,0.5,0.7804878048780488,0.5,0.64,0.5,p_train=0.526
AAPL,walk,18,test,direction,1,BASELINE_CONST_FROM_TRAIN,125,0.496,0.5,0.6631016042780749,0.5,0.496,0.5,p_train=0.526
AAPL,walk,18,val,direction,1,LOGREG,125,0.64,0.5,0.7804878048780488,0.5108333333333333,0.64,0.05,t_f1=0.7805 C=0.5 balanced
AAPL,walk,18,test,direction,1,LOGREG,125,0.496,0.5,0.6631016042780749,0.49974398361495137,0.496,0.05,t_f1=0.7805 C=0.5 balanced
AAPL,walk,18,val,direction,1,HGB,125,0.64,0.5,0.7804878048780488,0.5625,0.64,0.05,t_f1=0.7805 lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,18,test,direction,1,HGB,125,0.496,0.49987199180747566,0.6594594594594595,0.5012800819252432,0.496,0.05,t_f1=0.7805 lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,19,val,direction,1,BASELINE_ALL_ZERO,125,0.456,0.5,0.0,0.5,0.544,0.5,
AAPL,walk,19,test,direction,1,BASELINE_ALL_ZERO,125,0.472,0.5,0.0,0.5,0.528,0.5,
AAPL,walk,19,val,direction,1,BASELINE_CONST_FROM_TRAIN,125,0.544,0.5,0.7046632124352331,0.5,0.544,0.5,p_train=0.529
AAPL,walk,19,test,direction,1,BASELINE_CONST_FROM_TRAIN,125,0.528,0.5,0.6910994764397905,0.5,0.528,0.5,p_train=0.529
AAPL,walk,19,val,direction,1,LOGREG,125,0.544,0.5,0.7046632124352331,0.5242518059855521,0.544,0.05,t_f1=0.7047 C=0.5 balanced
AAPL,walk,19,test,direction,1,LOGREG,125,0.528,0.5,0.6910994764397905,0.4822804314329738,0.528,0.05,t_f1=0.7047 C=0.5 balanced
AAPL,walk,19,val,direction,1,HGB,125,0.544,0.5,0.7046632124352331,0.5072239422084623,0.544,0.05,t_f1=0.7047 lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,19,test,direction,1,HGB,125,0.528,0.5,0.6910994764397905,0.43297380585516176,0.528,0.05,t_f1=0.7047 lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,20,val,direction,1,BASELINE_ALL_ZERO,125,0.504,0.5,0.0,0.5,0.496,0.5,
AAPL,walk,20,test,direction,1,BASELINE_ALL_ZERO,125,0.456,0.5,0.0,0.5,0.544,0.5,
AAPL,walk,20,val,direction,1,BASELINE_CONST_FROM_TRAIN,125,0.496,0.5,0.6631016042780749,0.5,0.496,0.5,p_train=0.532
AAPL,walk,20,test,direction,1,BASELINE_CONST_FROM_TRAIN,125,0.544,0.5,0.7046632124352331,0.5,0.544,0.5,p_train=0.532
AAPL,walk,20,val,direction,1,LOGREG,125,0.504,0.5079365079365079,0.6666666666666666,0.44111623143881207,0.496,0.3,t_f1=0.6667 C=0.5 balanced
AAPL,walk,20,test,direction,1,LOGREG,125,0.544,0.5,0.7046632124352331,0.4533023735810114,0.544,0.3,t_f1=0.6667 C=0.5 balanced
AAPL,walk,20,val,direction,1,HGB,125,0.496,0.5,0.6631016042780749,0.5506912442396313,0.496,0.05,t_f1=0.6631 lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,20,test,direction,1,HGB,125,0.544,0.5,0.7046632124352331,0.5438596491228069,0.544,0.05,t_f1=0.6631 lr=0.03 depth=3 l2=1.0 leaf=30
